,FSA_SystemDate,Transaction_Type,Behavioural draw-downs of committed facilities,Behavioural inflows from loans and advances,Behavioural outflows from deposits
3698,2023-11-17,C6050,1843568.43,15154934.86,5414063.59
3699,2023-11-17,C6060,1843568.43,15154934.86,5437089.3
3700,2023-11-17,C6070,1843568.43,15154934.86,5524785.6899999995
3701,2023-11-17,C6080,1843568.43,15154934.86,6713381.23
3702,2023-11-17,C6090,1843568.43,15154934.86,12622318.91
3703,2023-11-17,C7000,1843568.43,15154934.86,12517501.47
3704,2023-11-17,C7010,1843568.43,15154934.86,8952335.45
3705,2023-11-17,C7020,1843568.43,15154934.86,11378336.58
3706,2023-11-17,C7030,1843568.43,15154934.86,13348826.27
3707,2023-11-17,C7040,1843568.43,15154934.86,18402452.5
3708,2023-11-17,C7050,1843568.43,15154934.86,16216805.530000001
3709,2023-11-17,C7060,1843568.43,15154934.86,15738273.469999999
3710,2023-11-17,C7070,1843568.43,15154934.86,23958194.85
3711,2023-11-17,C7080,1843568.43,15154934.86,21098185.669999998
3712,2023-11-17,C7090,1843568.43,15154934.86,24624221.83
3713,2023-11-17,C7100,1843568.43,15154934.86,22350153.580000002
3714,2023-11-17,C7110,1843568.43,15154934.86,24001227.759999998
3715,2023-11-17,C7120,1843568.43,15154934.86,8353716.3
3716,2023-11-17,C7130,1843568.43,15154934.86,9348008.61
3717,2023-11-17,C7140,1843568.43,15154934.86,31484180.05
3718,2023-11-17,C7150,1265811.38,12284334.92,11788621.96
3719,2023-11-17,C7160,1265811.38,12284334.92,7231379.09
3720,2023-11-17,C7170,1265811.38,12284334.92,7252414.61
3721,2023-11-17,C7180,1265811.38,12284334.92,5188649.06
3722,2023-11-17,C7190,1265811.38,12284334.92,3936400.4
3723,2023-11-17,C7200,1265811.38,12284334.92,5576738.0
3724,2023-11-17,C7210,1265811.38,12284334.92,7240236.56
3725,2023-11-17,C7220,1265811.38,12284334.92,10905688.58
3726,2023-11-17,C7230,1265811.38,12284334.92,3893905.0300000003
3727,2023-11-17,C7240,1265811.38,12284334.92,4127870.0300000003
3728,2023-11-17,C7250,1265811.38,12284334.92,4369535.64
3729,2023-11-17,C7260,1265811.38,12284334.92,4090010.8200000003
3730,2023-11-17,C7270,1265811.38,12284334.92,4399636.9799999995
3731,2023-11-17,C7280,1265811.38,12284334.92,6673125.46
3732,2023-11-17,C7290,1265811.38,12284334.92,3535772.54
3733,2023-11-17,C7300,1265811.38,12284334.92,5467120.659999999
3734,2023-11-17,C7310,1265811.38,12284334.92,4089323.9
3735,2023-11-17,C7320,1265811.38,12284334.92,5757231.56
3736,2023-11-17,C7330,1265811.38,12284334.92,79670378.14
3737,2023-11-17,C7340,1265811.38,12284334.92,3258943.46
3738,2023-11-17,C7350,1265811.38,12284334.92,5333384.07
3739,2023-11-17,C7360,1265811.38,12284334.92,5301881.42
3740,2023-11-17,C7370,1265811.38,12284334.92,3899470.82
3741,2023-11-17,C7380,1265811.38,12284334.92,2246943.21
3742,2023-11-17,C7390,1265811.38,12284334.92,917651.9500000001
3743,2023-11-17,C7400,1265811.38,12284334.92,1169315.35
3744,2023-11-17,C7410,1265811.38,12284334.92,2679287.75
3745,2023-11-17,C7420,1265811.38,12284334.92,1761109.23
3746,2023-11-17,C7430,1265811.38,12284334.92,3393389.76
3747,2023-11-17,C7440,1265811.38,12284334.92,15199306.56
3748,2023-11-17,C7450,1265811.38,12284334.92,2223515.18
3749,2023-11-17,C7460,899273.6000000001,10289390.8,854313.55
3750,2023-11-17,C7470,899273.6000000001,10289390.8,3101815.1
3751,2023-11-17,C7480,899273.6000000001,10289390.8,2941735.37
3752,2023-11-17,C7490,899273.6000000001,10289390.8,3212720.13
3753,2023-11-17,C7500,899273.6000000001,10289390.8,3290818.2800000003
3754,2023-11-17,C7510,899273.6000000001,10289390.8,1482512.42
3755,2023-11-17,C7520,899273.6000000001,10289390.8,2903201.75
3756,2023-11-17,C7530,899273.6000000001,10289390.8,2896743.8800000004
3757,2023-11-17,C7540,899273.6000000001,10289390.8,2077289.01
3758,2023-11-17,C7550,899273.6000000001,10289390.8,2355235.69
3759,2023-11-17,C7560,899273.6000000001,10289390.8,3516877.92
3760,2023-11-17,C7570,899273.6000000001,10289390.8,3047646.21
3761,2023-11-17,C7580,899273.6000000001,10289390.8,5086649.8
3762,2023-11-17,C7590,899273.6000000001,10289390.8,3060011.1
3763,2023-11-17,C7600,899273.6000000001,10289390.8,4947575.58
3764,2023-11-17,C7610,899273.6000000001,10289390.8,4388220.63
3765,2023-11-17,C7620,899273.6000000001,10289390.8,3677735.74
3766,2023-11-17,C7630,899273.6000000001,10289390.8,5855310.08
3767,2023-11-17,C7640,899273.6000000001,10289390.8,2574488.8400000003
3768,2023-11-17,C7650,899273.6000000001,10289390.8,4422953.24
3769,2023-11-17,C7660,899273.6000000001,10289390.8,2994039.75
3770,2023-11-17,C7670,899273.6000000001,10289390.8,4522856.83
3771,2023-11-17,C7680,899273.6000000001,10289390.8,4701187.45
3772,2023-11-17,C7690,899273.6000000001,10289390.8,3289800.07
3773,2023-11-17,C7700,899273.6000000001,10289390.8,5040274.76
3774,2023-11-17,C7710,899273.6000000001,10289390.8,2184238.69
3775,2023-11-17,C7720,899273.6000000001,10289390.8,3313822.2800000003
3776,2023-11-17,C7730,899273.6000000001,10289390.8,2225817.38
3777,2023-11-17,C7740,899273.6000000001,10289390.8,154715987.59
3778,2023-11-17,C7750,899273.6000000001,10289390.8,2722543.2
3779,2023-11-17,C7760,899273.6000000001,10289390.8,2371849.0
3780,2023-11-24,C010,111363276.87,1063503933.84,812568815.56
3781,2023-11-24,C020,1843568.43,15154934.86,11741330.05
3782,2023-11-24,C030,1843568.43,15154934.86,5292769.37
3783,2023-11-24,C040,1843568.43,15154934.86,6014200.33
3784,2023-11-24,C050,1843568.43,15154934.86,4918917.68
3785,2023-11-24,C060,1843568.43,15154934.86,6468433.97
3786,2023-11-24,C070,1843568.43,15154934.86,9159419.86
3787,2023-11-24,C080,1843568.43,15154934.86,5877611.91
3788,2023-11-24,C090,12904979.0,106084543.98,40078237.629999995
3789,2023-11-24,C100,12904979.0,106084543.98,93438576.7
3790,2023-11-24,C110,16592115.84,136394413.7,180956162.11
3791,2023-11-24,C120,6329056.91,61421674.6,35397465.13
3792,2023-11-24,C130,32911095.939999998,319392707.92,197180772.72
3793,2023-11-24,C140,27877481.75,318971114.8,253776271.22
3794,2023-11-24,C150,0.0,0.0,0.0
3795,2023-11-24,C160,0.0,0.0,0.0
3796,2023-11-24,C170,0.0,0.0,0.0
3797,2023-11-24,C180,0.0,0.0,0.0
3798,2023-11-24,C190,0.0,0.0,0.0
3799,2023-11-24,C200,0.0,0.0,0.0
3800,2023-11-24,C210,0.0,0.0,0.0
3801,2023-11-24,C220,0.0,0.0,0.0
3802,2023-11-24,C6010,0.0,0.0,4723886.33
3803,2023-11-24,C6020,1843568.43,15154934.86,6238263.53
3804,2023-11-24,C6030,1843568.43,15154934.86,5537450.779999999
3805,2023-11-24,C6040,1843568.43,15154934.86,5213203.5
3806,2023-11-24,C6050,1843568.43,15154934.86,5414063.59
3807,2023-11-24,C6060,1843568.43,15154934.86,5437089.3
3808,2023-11-24,C6070,1843568.43,15154934.86,5524785.6899999995
3809,2023-11-24,C6080,1843568.43,15154934.86,6713381.23
3810,2023-11-24,C6090,1843568.43,15154934.86,12622318.91
3811,2023-11-24,C7000,1843568.43,15154934.86,12517501.47
3812,2023-11-24,C7010,1843568.43,15154934.86,8952335.45
3813,2023-11-24,C7020,1843568.43,15154934.86,11378336.58
3814,2023-11-24,C7030,1843568.43,15154934.86,13348826.27
3815,2023-11-24,C7040,1843568.43,15154934.86,18402452.5
3816,2023-11-24,C7050,1843568.43,15154934.86,16216805.530000001
3817,2023-11-24,C7060,1843568.43,15154934.86,15738273.469999999
3818,2023-11-24,C7070,1843568.43,15154934.86,23958194.85
3819,2023-11-24,C7080,1843568.43,15154934.86,21098185.669999998
3820,2023-11-24,C7090,1843568.43,15154934.86,24624221.83
3821,2023-11-24,C7100,1843568.43,15154934.86,22350153.580000002
3822,2023-11-24,C7110,1843568.43,15154934.86,24001227.759999998
3823,2023-11-24,C7120,1843568.43,15154934.86,8353716.3
3824,2023-11-24,C7130,1843568.43,15154934.86,9348008.61
3825,2023-11-24,C7140,1843568.43,15154934.86,31484180.05
3826,2023-11-24,C7150,1265811.38,12284334.92,11788621.96
3827,2023-11-24,C7160,1265811.38,12284334.92,7231379.09
3828,2023-11-24,C7170,1265811.38,12284334.92,7252414.61
3829,2023-11-24,C7180,1265811.38,12284334.92,5188649.06
3830,2023-11-24,C7190,1265811.38,12284334.92,3936400.4
3831,2023-11-24,C7200,1265811.38,12284334.92,5576738.0
3832,2023-11-24,C7210,1265811.38,12284334.92,7240236.56
3833,2023-11-24,C7220,1265811.38,12284334.92,10905688.58
3834,2023-11-24,C7230,1265811.38,12284334.92,3893905.0300000003
3835,2023-11-24,C7240,1265811.38,12284334.92,4127870.0300000003
3836,2023-11-24,C7250,1265811.38,12284334.92,4369535.64
3837,2023-11-24,C7260,1265811.38,12284334.92,4090010.8200000003
3838,2023-11-24,C7270,1265811.38,12284334.92,4399636.9799999995
3839,2023-11-24,C7280,1265811.38,12284334.92,6673125.46
3840,2023-11-24,C7290,1265811.38,12284334.92,3535772.54
3841,2023-11-24,C7300,1265811.38,12284334.92,5467120.659999999
3842,2023-11-24,C7310,1265811.38,12284334.92,4089323.9
3843,2023-11-24,C7320,1265811.38,12284334.92,5757231.56
3844,2023-11-24,C7330,1265811.38,12284334.92,79670378.14
3845,2023-11-24,C7340,1265811.38,12284334.92,3258943.46
3846,2023-11-24,C7350,1265811.38,12284334.92,5333384.07
3847,2023-11-24,C7360,1265811.38,12284334.92,5301881.42
3848,2023-11-24,C7370,1265811.38,12284334.92,3899470.82
3849,2023-11-24,C7380,1265811.38,12284334.92,2246943.21
3850,2023-11-24,C7390,1265811.38,12284334.92,917651.9500000001
3851,2023-11-24,C7400,1265811.38,12284334.92,1169315.35
3852,2023-11-24,C7410,1265811.38,12284334.92,2679287.75
3853,2023-11-24,C7420,1265811.38,12284334.92,1761109.23
3854,2023-11-24,C7430,1265811.38,12284334.92,3393389.76
3855,2023-11-24,C7440,1265811.38,12284334.92,15199306.56
3856,2023-11-24,C7450,1265811.38,12284334.92,2223515.18
3857,2023-11-24,C7460,899273.6000000001,10289390.8,854313.55
3858,2023-11-24,C7470,899273.6000000001,10289390.8,3101815.1
3859,2023-11-24,C7480,899273.6000000001,10289390.8,2941735.37
3860,2023-11-24,C7490,899273.6000000001,10289390.8,3212720.13
3861,2023-11-24,C7500,899273.6000000001,10289390.8,3290818.2800000003
3862,2023-11-24,C7510,899273.6000000001,10289390.8,1482512.42
3863,2023-11-24,C7520,899273.6000000001,10289390.8,2903201.75
3864,2023-11-24,C7530,899273.6000000001,10289390.8,2896743.8800000004
3865,2023-11-24,C7540,899273.6000000001,10289390.8,2077289.01
3866,2023-11-24,C7550,899273.6000000001,10289390.8,2355235.69
3867,2023-11-24,C7560,899273.6000000001,10289390.8,3516877.92
3868,2023-11-24,C7570,899273.6000000001,10289390.8,3047646.21
3869,2023-11-24,C7580,899273.6000000001,10289390.8,5086649.8
3870,2023-11-24,C7590,899273.6000000001,10289390.8,3060011.1
3871,2023-11-24,C7600,899273.6000000001,10289390.8,4947575.58
3872,2023-11-24,C7610,899273.6000000001,10289390.8,4388220.63
3873,2023-11-24,C7620,899273.6000000001,10289390.8,3677735.74
3874,2023-11-24,C7630,899273.6000000001,10289390.8,5855310.08
3875,2023-11-24,C7640,899273.6000000001,10289390.8,2574488.8400000003
3876,2023-11-24,C7650,899273.6000000001,10289390.8,4422953.24
3877,2023-11-24,C7660,899273.6000000001,10289390.8,2994039.75
3878,2023-11-24,C7670,899273.6000000001,10289390.8,4522856.83
3879,2023-11-24,C7680,899273.6000000001,10289390.8,4701187.45
3880,2023-11-24,C7690,899273.6000000001,10289390.8,3289800.07
3881,2023-11-24,C7700,899273.6000000001,10289390.8,5040274.76
3882,2023-11-24,C7710,899273.6000000001,10289390.8,2184238.69
3883,2023-11-24,C7720,899273.6000000001,10289390.8,3313822.2800000003
3884,2023-11-24,C7730,899273.6000000001,10289390.8,2225817.38
3885,2023-11-24,C7740,899273.6000000001,10289390.8,154715987.59
3886,2023-11-24,C7750,899273.6000000001,10289390.8,2722543.2
3887,2023-11-24,C7760,899273.6000000001,10289390.8,2371849.0
3888,2023-11-30,C010,116750643.31,1154309131.0292,2397503059.5
3889,2023-11-30,C020,1862348.4,15812789.52,105639219.03999999
3890,2023-11-30,C030,1862348.4,15812789.5278,34171285.12
3891,2023-11-30,C040,1862348.4,15812789.5278,34198926.93
3892,2023-11-30,C050,1862348.4,15812789.5278,36300986.16
3893,2023-11-30,C060,1862348.4,15812789.5278,44299647.35
3894,2023-11-30,C070,1862348.4,15812789.5278,32581775.78
3895,2023-11-30,C080,1862348.4,15812789.5278,34224519.63
3896,2023-11-30,C090,13036438.809999999,110689526.6952,365082438.86
3897,2023-11-30,C100,13036438.809999999,110689526.6952,297242419.6
3898,2023-11-30,C110,16761135.629999999,142315105.751,489692260.34000003
3899,2023-11-30,C120,7102385.9,68443408.0878,115197827.87
3900,2023-11-30,C130,34060243.7,342099020.64,450936704.44
3901,2023-11-30,C140,30891652.060000002,364259753.64,573712189.35
3902,2023-11-30,C150,0.0,0.0,0.0
3903,2023-11-30,C160,0.0,0.0,0.0
3904,2023-11-30,C170,0.0,0.0,0.0
3905,2023-11-30,C180,0.0,0.0,0.0
3906,2023-11-30,C190,0.0,0.0,0.0
3907,2023-11-30,C200,0.0,0.0,0.0
3908,2023-11-30,C210,0.0,0.0,0.0
3909,2023-11-30,C220,0.0,0.0,0.0
3910,2023-11-30,C6010,0.0,0.0,27600252.54
3911,2023-11-30,C6020,1862348.4,15812789.5278,74341780.97999999
3912,2023-11-30,C6030,1862348.4,15812789.5278,30701528.42
3913,2023-11-30,C6040,1862348.4,15812789.5278,30943651.64
3914,2023-11-30,C6050,1862348.4,15812789.5278,31233935.28
3915,2023-11-30,C6060,1862348.4,15812789.5278,30893031.5
3916,2023-11-30,C6070,1862348.4,15812789.5278,131477706.76
3917,2023-11-30,C6080,1862348.4,15812789.5278,35490804.29
3918,2023-11-30,C6090,1862348.4,15812789.5278,30331487.58
3919,2023-11-30,C7000,1862348.4,15812789.5278,32342602.39
3920,2023-11-30,C7010,1862348.4,15812789.5278,30904487.22
3921,2023-11-30,C7020,1862348.4,15812789.5278,32642292.08
3922,2023-11-30,C7030,1862348.4,15812789.5278,106975779.69
3923,2023-11-30,C7040,1862348.4,15812789.5278,31844911.35
3924,2023-11-30,C7050,1862348.4,15812789.5278,32200859.29
3925,2023-11-30,C7060,1862348.4,15812789.5278,36473067.92
3926,2023-11-30,C7070,1862348.4,15812789.5278,30706158.8
3927,2023-11-30,C7080,1862348.4,15812789.5278,28985980.04
3928,2023-11-30,C7090,1862348.4,15812789.5278,27600252.54
3929,2023-11-30,C7100,1862348.4,15812789.5278,27862968.380000003
3930,2023-11-30,C7110,1862348.4,15812789.5278,29942002.189999998
3931,2023-11-30,C7120,1862348.4,15812789.5278,28504937.740000002
3932,2023-11-30,C7130,1862348.4,15812789.5278,239151786.26
3933,2023-11-30,C7140,1862348.4,15812789.5278,40465106.47
3934,2023-11-30,C7150,1862348.4,15812789.5278,28960982.58
3935,2023-11-30,C7160,1310009.3800000001,13157654.64,6573488.470000001
3936,2023-11-30,C7170,1310009.3800000001,13157654.64,11440981.940000001
3937,2023-11-30,C7180,1310009.3800000001,13157654.64,59190798.93
3938,2023-11-30,C7190,1310009.3800000001,13157654.64,9031575.95
3939,2023-11-30,C7200,1310009.3800000001,13157654.64,10749841.73
3940,2023-11-30,C7210,1310009.3800000001,13157654.64,7227639.13
3941,2023-11-30,C7220,1310009.3800000001,13157654.64,8707247.850000001
3942,2023-11-30,C7230,1310009.3800000001,13157654.64,8701424.41
3943,2023-11-30,C7240,1310009.3800000001,13157654.64,112261149.53999999
3944,2023-11-30,C7250,1310009.3800000001,13157654.64,8115052.08
3945,2023-11-30,C7260,1310009.3800000001,13157654.64,9347390.51
3946,2023-11-30,C7270,1310009.3800000001,13157654.64,8847845.29
3947,2023-11-30,C7280,1310009.3800000001,13157654.64,10986554.16
3948,2023-11-30,C7290,1310009.3800000001,13157654.64,8871353.22
3949,2023-11-30,C7300,1310009.3800000001,13157654.64,10199091.01
3950,2023-11-30,C7310,1310009.3800000001,13157654.64,11453217.559999999
3951,2023-11-30,C7320,1310009.3800000001,13157654.64,9522379.55
3952,2023-11-30,C7330,1310009.3800000001,13157654.64,11786852.09
3953,2023-11-30,C7340,1310009.3800000001,13157654.64,8366933.8100000005
3954,2023-11-30,C7350,1310009.3800000001,13157654.64,10289616.05
3955,2023-11-30,C7360,1310009.3800000001,13157654.64,8801807.58
3956,2023-11-30,C7370,1310009.3800000001,13157654.64,11615924.120000001
3957,2023-11-30,C7380,1310009.3800000001,13157654.64,10595508.57
3958,2023-11-30,C7390,1310009.3800000001,13157654.64,50974588.8
3959,2023-11-30,C7400,1310009.3800000001,13157654.64,55240632.31
3960,2023-11-30,C7410,1310009.3800000001,13157654.64,8159893.95
3961,2023-11-30,C7420,1310009.3800000001,13157654.64,9136571.49
3962,2023-11-30,C7430,1310009.3800000001,13157654.64,8001300.68
3963,2023-11-30,C7440,1310009.3800000001,13157654.64,23731614.2
3964,2023-11-30,C7450,1310009.3800000001,13157654.64,9245274.72
3965,2023-11-30,C7460,1310009.3800000001,13157654.64,8317255.96
3966,2023-11-30,C7470,986054.76,11703403.3,4755279.61
3967,2023-11-30,C7480,986054.76,11703403.3,5817782.09
3968,2023-11-30,C7490,986054.76,11703403.3,4362293.03
3969,2023-11-30,C7500,986054.76,11703403.3,5456100.75
3970,2023-11-30,C7510,986054.76,11703403.3,10183631.73
3971,2023-11-30,C7520,986054.76,11703403.3,5300294.0200000005
3972,2023-11-30,C7530,986054.76,11703403.3,5414093.92
3973,2023-11-30,C7540,986054.76,11703403.3,6242025.65
3974,2023-11-30,C7550,986054.76,11703403.3,34010812.47
3975,2023-11-30,C7560,986054.76,11703403.3,5843204.88
3976,2023-11-30,C7570,986054.76,11703403.3,5851258.850000001
3977,2023-11-30,C7580,986054.76,11703403.3,7004525.05
3978,2023-11-30,C7590,986054.76,11703403.3,170455289.89
3979,2023-11-30,C7600,986054.76,11703403.3,6249879.12
3980,2023-11-30,C7610,986054.76,11703403.3,7638640.21
3981,2023-11-30,C7620,986054.76,11703403.3,39675780.71
3982,2023-11-30,C7630,986054.76,11703403.3,7653187.3
3983,2023-11-30,C7640,986054.76,11703403.3,5039875.71
3984,2023-11-30,C7650,986054.76,11703403.3,10004462.120000001
3985,2023-11-30,C7660,986054.76,11703403.3,7386668.93
3986,2023-11-30,C7670,986054.76,11703403.3,5297341.75
3987,2023-11-30,C7680,986054.76,11703403.3,6815863.57
3988,2023-11-30,C7690,986054.76,11703403.3,6572956.21
3989,2023-11-30,C7700,986054.76,11703403.3,6172596.350000001
3990,2023-11-30,C7710,986054.76,11703403.3,5017077.38
3991,2023-11-30,C7720,986054.76,11703403.3,4714455.99
3992,2023-11-30,C7730,986054.76,11703403.3,4704782.16
3993,2023-11-30,C7740,986054.76,11703403.3,164102591.27
3994,2023-11-30,C7750,986054.76,11703403.3,2823910.39
3995,2023-11-30,C7760,986054.76,11703403.3,4828272.2700000005
3996,2023-12-08,C010,111363276.87,1063503933.84,812568815.56
3997,2023-12-08,C020,1843568.43,15154934.86,11741330.05
3998,2023-12-08,C030,1843568.43,15154934.86,5292769.37
3999,2023-12-08,C040,1843568.43,15154934.86,6014200.33
4000,2023-12-08,C050,1843568.43,15154934.86,4918917.68
4001,2023-12-08,C060,1843568.43,15154934.86,6468433.97
4002,2023-12-08,C070,1843568.43,15154934.86,9159419.86
4003,2023-12-08,C080,1843568.43,15154934.86,5877611.91
4004,2023-12-08,C090,12904979.0,106084543.98,40078237.629999995
4005,2023-12-08,C100,12904979.0,106084543.98,93438576.7
4006,2023-12-08,C110,16592115.84,136394413.7,180956162.11
4007,2023-12-08,C120,6329056.91,61421674.6,35397465.13
4008,2023-12-08,C130,32911095.939999998,319392707.92,197180772.72
4009,2023-12-08,C140,27877481.75,318971114.8,253776271.22
4010,2023-12-08,C150,0.0,0.0,0.0
4011,2023-12-08,C160,0.0,0.0,0.0
4012,2023-12-08,C170,0.0,0.0,0.0
4013,2023-12-08,C180,0.0,0.0,0.0
4014,2023-12-08,C190,0.0,0.0,0.0
4015,2023-12-08,C200,0.0,0.0,0.0
4016,2023-12-08,C210,0.0,0.0,0.0
4017,2023-12-08,C220,0.0,0.0,0.0
4018,2023-12-08,C6010,0.0,0.0,4723886.33
4019,2023-12-08,C6020,1843568.43,15154934.86,6238263.53
4020,2023-12-08,C6030,1843568.43,15154934.86,5537450.779999999
4021,2023-12-08,C6040,1843568.43,15154934.86,5213203.5
4022,2023-12-08,C6050,1843568.43,15154934.86,5414063.59
4023,2023-12-08,C6060,1843568.43,15154934.86,5437089.3
4024,2023-12-08,C6070,1843568.43,15154934.86,5524785.6899999995
4025,2023-12-08,C6080,1843568.43,15154934.86,6713381.23
4026,2023-12-08,C6090,1843568.43,15154934.86,12622318.91
4027,2023-12-08,C7000,1843568.43,15154934.86,12517501.47
4028,2023-12-08,C7010,1843568.43,15154934.86,8952335.45
4029,2023-12-08,C7020,1843568.43,15154934.86,11378336.58
4030,2023-12-08,C7030,1843568.43,15154934.86,13348826.27
4031,2023-12-08,C7040,1843568.43,15154934.86,18402452.5
4032,2023-12-08,C7050,1843568.43,15154934.86,16216805.530000001
4033,2023-12-08,C7060,1843568.43,15154934.86,15738273.469999999
4034,2023-12-08,C7070,1843568.43,15154934.86,23958194.85
4035,2023-12-08,C7080,1843568.43,15154934.86,21098185.669999998
4036,2023-12-08,C7090,1843568.43,15154934.86,24624221.83
4037,2023-12-08,C7100,1843568.43,15154934.86,22350153.580000002
4038,2023-12-08,C7110,1843568.43,15154934.86,24001227.759999998
4039,2023-12-08,C7120,1843568.43,15154934.86,8353716.3
4040,2023-12-08,C7130,1843568.43,15154934.86,9348008.61
4041,2023-12-08,C7140,1843568.43,15154934.86,31484180.05
4042,2023-12-08,C7150,1265811.38,12284334.92,11788621.96
4043,2023-12-08,C7160,1265811.38,12284334.92,7231379.09
4044,2023-12-08,C7170,1265811.38,12284334.92,7252414.61
4045,2023-12-08,C7180,1265811.38,12284334.92,5188649.06
4046,2023-12-08,C7190,1265811.38,12284334.92,3936400.4
4047,2023-12-08,C7200,1265811.38,12284334.92,5576738.0
4048,2023-12-08,C7210,1265811.38,12284334.92,7240236.56
4049,2023-12-08,C7220,1265811.38,12284334.92,10905688.58
4050,2023-12-08,C7230,1265811.38,12284334.92,3893905.0300000003
4051,2023-12-08,C7240,1265811.38,12284334.92,4127870.0300000003
4052,2023-12-08,C7250,1265811.38,12284334.92,4369535.64
4053,2023-12-08,C7260,1265811.38,12284334.92,4090010.8200000003
4054,2023-12-08,C7270,1265811.38,12284334.92,4399636.9799999995
4055,2023-12-08,C7280,1265811.38,12284334.92,6673125.46
4056,2023-12-08,C7290,1265811.38,12284334.92,3535772.54
4057,2023-12-08,C7300,1265811.38,12284334.92,5467120.659999999
4058,2023-12-08,C7310,1265811.38,12284334.92,4089323.9
4059,2023-12-08,C7320,1265811.38,12284334.92,5757231.56
4060,2023-12-08,C7330,1265811.38,12284334.92,79670378.14
4061,2023-12-08,C7340,1265811.38,12284334.92,3258943.46
4062,2023-12-08,C7350,1265811.38,12284334.92,5333384.07
4063,2023-12-08,C7360,1265811.38,12284334.92,5301881.42
4064,2023-12-08,C7370,1265811.38,12284334.92,3899470.82
4065,2023-12-08,C7380,1265811.38,12284334.92,2246943.21
4066,2023-12-08,C7390,1265811.38,12284334.92,917651.9500000001
4067,2023-12-08,C7400,1265811.38,12284334.92,1169315.35
4068,2023-12-08,C7410,1265811.38,12284334.92,2679287.75
4069,2023-12-08,C7420,1265811.38,12284334.92,1761109.23
4070,2023-12-08,C7430,1265811.38,12284334.92,3393389.76
4071,2023-12-08,C7440,1265811.38,12284334.92,15199306.56
4072,2023-12-08,C7450,1265811.38,12284334.92,2223515.18
4073,2023-12-08,C7460,899273.6000000001,10289390.8,854313.55
4074,2023-12-08,C7470,899273.6000000001,10289390.8,3101815.1
4075,2023-12-08,C7480,899273.6000000001,10289390.8,2941735.37
4076,2023-12-08,C7490,899273.6000000001,10289390.8,3212720.13
4077,2023-12-08,C7500,899273.6000000001,10289390.8,3290818.2800000003
4078,2023-12-08,C7510,899273.6000000001,10289390.8,1482512.42
4079,2023-12-08,C7520,899273.6000000001,10289390.8,2903201.75
4080,2023-12-08,C7530,899273.6000000001,10289390.8,2896743.8800000004
4081,2023-12-08,C7540,899273.6000000001,10289390.8,2077289.01
4082,2023-12-08,C7550,899273.6000000001,10289390.8,2355235.69
4083,2023-12-08,C7560,899273.6000000001,10289390.8,3516877.92
4084,2023-12-08,C7570,899273.6000000001,10289390.8,3047646.21
4085,2023-12-08,C7580,899273.6000000001,10289390.8,5086649.8
4086,2023-12-08,C7590,899273.6000000001,10289390.8,3060011.1
4087,2023-12-08,C7600,899273.6000000001,10289390.8,4947575.58
4088,2023-12-08,C7610,899273.6000000001,10289390.8,4388220.63
4089,2023-12-08,C7620,899273.6000000001,10289390.8,3677735.74
4090,2023-12-08,C7630,899273.6000000001,10289390.8,5855310.08
4091,2023-12-08,C7640,899273.6000000001,10289390.8,2574488.8400000003
4092,2023-12-08,C7650,899273.6000000001,10289390.8,4422953.24
4093,2023-12-08,C7660,899273.6000000001,10289390.8,2994039.75
4094,2023-12-08,C7670,899273.6000000001,10289390.8,4522856.83
4095,2023-12-08,C7680,899273.6000000001,10289390.8,4701187.45
4096,2023-12-08,C7690,899273.6000000001,10289390.8,3289800.07
4097,2023-12-08,C7700,899273.6000000001,10289390.8,5040274.76
4098,2023-12-08,C7710,899273.6000000001,10289390.8,2184238.69
4099,2023-12-08,C7720,899273.6000000001,10289390.8,3313822.2800000003
4100,2023-12-08,C7730,899273.6000000001,10289390.8,2225817.38
4101,2023-12-08,C7740,899273.6000000001,10289390.8,154715987.59
4102,2023-12-08,C7750,899273.6000000001,10289390.8,2722543.2
4103,2023-12-08,C7760,899273.6000000001,10289390.8,2371849.0
4104,2023-12-15,C010,111363276.87,1063503933.84,812568815.56
4105,2023-12-15,C020,1843568.43,15154934.86,11741330.05
4106,2023-12-15,C030,1843568.43,15154934.86,5292769.37
4107,2023-12-15,C040,1843568.43,15154934.86,6014200.33
4108,2023-12-15,C050,1843568.43,15154934.86,4918917.68
4109,2023-12-15,C060,1843568.43,15154934.86,6468433.97
4110,2023-12-15,C070,1843568.43,15154934.86,9159419.86
4111,2023-12-15,C080,1843568.43,15154934.86,5877611.91
4112,2023-12-15,C090,12904979.0,106084543.98,40078237.629999995
4113,2023-12-15,C100,12904979.0,106084543.98,93438576.7
4114,2023-12-15,C110,16592115.84,136394413.7,180956162.11
4115,2023-12-15,C120,6329056.91,61421674.6,35397465.13
4116,2023-12-15,C130,32911095.939999998,319392707.92,197180772.72
4117,2023-12-15,C140,27877481.75,318971114.8,253776271.22
4118,2023-12-15,C150,0.0,0.0,0.0
4119,2023-12-15,C160,0.0,0.0,0.0
4120,2023-12-15,C170,0.0,0.0,0.0
4121,2023-12-15,C180,0.0,0.0,0.0
4122,2023-12-15,C190,0.0,0.0,0.0
4123,2023-12-15,C200,0.0,0.0,0.0
4124,2023-12-15,C210,0.0,0.0,0.0
4125,2023-12-15,C220,0.0,0.0,0.0
4126,2023-12-15,C6010,0.0,0.0,4723886.33
4127,2023-12-15,C6020,1843568.43,15154934.86,6238263.53
